name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_lv_grid_301300_1,BusBar_mvgd_3150_lvgd_301300_MV,BusBar_mvgd_3150_lvgd_301300_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429307_1,BusBar_mvgd_3150_lvgd_429307_MV,BusBar_mvgd_3150_lvgd_429307_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_301391_1,BusBar_mvgd_3150_lvgd_301391_MV,BusBar_mvgd_3150_lvgd_301391_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_429628_1,BusBar_mvgd_3150_lvgd_429628_MV,BusBar_mvgd_3150_lvgd_429628_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301407_1,BusBar_mvgd_3150_lvgd_301407_MV,BusBar_mvgd_3150_lvgd_301407_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301675_1,BusBar_mvgd_3150_lvgd_301675_MV,BusBar_mvgd_3150_lvgd_301675_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_484897_1,BusBar_mvgd_3150_lvgd_484897_MV,BusBar_mvgd_3150_lvgd_484897_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301861_1,BusBar_mvgd_3150_lvgd_301861_MV,BusBar_mvgd_3150_lvgd_301861_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_512233_1,BusBar_mvgd_3150_lvgd_512233_MV,BusBar_mvgd_3150_lvgd_512233_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_301909_1,BusBar_mvgd_3150_lvgd_301909_MV,BusBar_mvgd_3150_lvgd_301909_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_302202_1,BusBar_mvgd_3150_lvgd_302202_MV,BusBar_mvgd_3150_lvgd_302202_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_428379_1,BusBar_mvgd_3150_lvgd_428379_MV,BusBar_mvgd_3150_lvgd_428379_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_302222_1,BusBar_mvgd_3150_lvgd_302222_MV,BusBar_mvgd_3150_lvgd_302222_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_302223_1,BusBar_mvgd_3150_lvgd_302223_MV,BusBar_mvgd_3150_lvgd_302223_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_302224_1,BusBar_mvgd_3150_lvgd_302224_MV,BusBar_mvgd_3150_lvgd_302224_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_302225_1,BusBar_mvgd_3150_lvgd_302225_MV,BusBar_mvgd_3150_lvgd_302225_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_302226_1,BusBar_mvgd_3150_lvgd_302226_MV,BusBar_mvgd_3150_lvgd_302226_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_505869_1,BusBar_mvgd_3150_lvgd_505869_MV,BusBar_mvgd_3150_lvgd_505869_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
